5.263678000119398	0
6.266992999371723	1
7.235707998916041	2
8.243422998930328	3
9.202536999509903	4
26.156890999118332	5
27.079703999334015	6
27.932516999499057	7
28.812630000174977	8
29.717543999140617	9
30.663257999549387	10
31.580071999997017	11
32.475084999532555	12
33.396998998796334	13
50.3251519985497	14
51.23946599996998	15
52.18947999856027	16
53.102693000255385	17
54.01840699960303	18
54.932020999331144	19
55.8812349991058	20
56.83954899905075	21
57.73616300029971	22
74.650415999713	23
75.55812899954617	24
76.47914299923286	25
77.37815600012254	26
78.33517099970777	27
79.24778399865318	28
80.22229899870581	29
81.1580129993672	30
98.08786599933228	31
98.97607899983996	32
99.88779299965245	33
100.82150699963677	34
101.74942099911277	35
102.67363399907481	36
103.61404799914453	37
104.50996199870133	38
105.41727499912668	39
122.43882999973721	40
123.81654999990133	41
125.06276899875957	42
126.43168999966292	43
127.73760900017805	44
128.99472800017975	45
146.36068700019678	46
147.92431099886016	47
149.34733199879702	48
150.8889549986634	49
152.36247699976957	50
153.49469399916416	51
170.83765299867082	52
172.21377399982885	53
173.6086949986202	54
174.65630999868154	55
175.55112399895734	56
176.52623799949652	57
177.4245519991382	58
194.41990599989367	59
195.33971999953792	60
196.28703399939695	61
197.2399480000604	62
198.43356599994877	63
199.37208000010287	64
200.28729299883707	65
201.20250699983444	66
218.1395600000542	67
219.04977399935888	68
219.93988699978217	69
220.84250099942437	70
221.7699149987311	71
222.69152799890435	72
223.62444200007303	73
224.56285599946568	74
225.50136999961978	75
242.4285229990346	76
243.34593699859397	77
244.25045099997078	78
245.1630639989162	79
245.9834769997542	80
246.80418899879442	81
247.7099019997695	82
248.6408160002611	83
249.56322999969416	84
266.5035829995759	85
267.42159700006596	86
268.32811100030085	87
269.2148240003007	88
270.1564379985939	89
271.07625200005714	90
271.9991649992153	91
272.89947899953404	92
273.7963919989852	93
290.70464500000526	94
291.6436590003286	95
292.5657729992963	96
293.50468699885823	97
294.43880100006936	98
295.3714149989537	99
